"country","indicator","Unit","Date","Value"
"Madagascar","Positive affect","score","2018","0.752341032028198"
"Madagascar","Negative affect","score","2018","0.362013816833496"
"Madagascar","Confidence in national government","score","2018","0.44230592250824"
"Madagascar","Standard deviation of ladder by country-year","score","2018","2.57461166381836"
"Madagascar","Standard deviation/Mean of ladder by country-year","score","2018","0.632491528987885"
"Madagascar","GINI index (World Bank estimate), average 2000-16","score","2018","0.43075"
"Madagascar","gini of household income reported in Gallup, by wp5-year","score","2018","0.576086401939392"
"Malawi","Happiness Score","Scale, 0=Low ; 10=High","2018","3.40980005264282"
"Malawi","Dystopia (1.88) + residual","score","2018","1.41261863708496"
"Malawi","Whisker-high","score","2018","3.5254180431366"
"Malawi","Whisker-low","score","2018","3.29418206214905"
"Malawi","GDP per capita","score","2018","0.190973341464996"
"Malawi","Social support","score","2018","0.560136735439301"
"Malawi","Healthy life expectancy","score","2018","0.495386093854904"
"Malawi","Freedom to make life choices","score","2018","0.443425297737122"
"Malawi","Generosity","score","2018","0.218095511198044"
"Malawi","Perceptions of corruption","score","2018","0.0891837999224663"
"Malawi","Life Ladder","score","2018","3.33463358879089"
"Malawi","Log GDP per capita","score","2018","7.00593233108521"
"Malawi","Social support","score","2018","0.527843475341797"
"Malawi","Healthy life expectancy at birth","years","2018","57.5999984741211"
"Malawi","Freedom to make life choices","score","2018","0.798915147781372"
"Malawi","Generosity","score","2018","0.0650608763098717"
"Malawi","Perceptions of corruption","score","2018","0.765963792800903"
"Malawi","Positive affect","score","2018","0.586300432682037"
"Malawi","Negative affect","score","2018","0.364894032478333"
"Malawi","Confidence in national government","score","2018","0.572984874248505"
"Malawi","Standard deviation of ladder by country-year","score","2018","3.12833952903748"
"Malawi","Standard deviation/Mean of ladder by country-year","score","2018","0.938135921955109"
"Malawi","GINI index (World Bank estimate), average 2000-16","score","2018","0.427"
"Malawi","gini of household income reported in Gallup, by wp5-year","score","2018","0.702330112457275"
"Malaysia","Happiness Score","Scale, 0=Low ; 10=High","2018","5.33879995346069"
"Malaysia","Dystopia (1.88) + residual","score","2018","1.32640647888184"
"Malaysia","Whisker-high","score","2018","5.46123218536377"
"Malaysia","Whisker-low","score","2018","5.21636772155762"
"Malaysia","GDP per capita","score","2018","1.22058951854706"
"Malaysia","Social support","score","2018","1.17120015621185"
"Malaysia","Healthy life expectancy","score","2018","0.828095078468323"
"Malaysia","Freedom to make life choices","score","2018","0.508167326450348"
"Malaysia","Generosity","score","2018","0.260062843561172"
"Malaysia","Perceptions of corruption","score","2018","0.0242963209748268"
"Malaysia","Life Ladder","score","2018","5.33881759643555"
"Malaysia","Log GDP per capita","score","2018","10.2355041503906"
"Malaysia","Social support","score","2018","0.789408564567566"
"Malaysia","Healthy life expectancy at birth","years","2018","67"
"Malaysia","Freedom to make life choices","score","2018","0.874548256397247"
"Malaysia","Generosity","score","2018","0.112881354987621"
"Malaysia","Perceptions of corruption","score","2018","0.894131124019623"
"Malaysia","Positive affect","score","2018","0.824454665184021"
"Malaysia","Negative affect","score","2018","0.200366735458374"
"Malaysia","Confidence in national government","score","2018","0.732398390769958"
"Malaysia","Standard deviation of ladder by country-year","score","2018","1.64282298088074"
"Malaysia","Standard deviation/Mean of ladder by country-year","score","2018","0.307712882757187"
"Malaysia","GINI index (World Bank estimate), average 2000-16","score","2018","0.439833333333333"
"Malaysia","gini of household income reported in Gallup, by wp5-year","score","2018","0.444762200117111"
"Malaysia","Most people can be trusted, WVS round 2005-2009","score","2018","0.0882597863674164"
"Malaysia","Most people can be trusted, WVS round 2010-2014","score","2018","0.0853846147656441"
"Mali","Happiness Score","Scale, 0=Low ; 10=High","2018","4.39039993286133"
"Mali","Dystopia (1.88) + residual","score","2018","2.06065464019775"
"Mali","Whisker-high","score","2018","4.49821710586548"
"Mali","Whisker-low","score","2018","4.28258275985718"
"Mali","GDP per capita","score","2018","0.384862124919891"
"Mali","Social support","score","2018","1.10472011566162"
"Mali","Healthy life expectancy","score","2018","0.307860970497131"
"Mali","Freedom to make life choices","score","2018","0.327313154935837"
"Mali","Generosity","score","2018","0.153068467974663"
"Mali","Perceptions of corruption","score","2018","0.0519408956170082"
"Mali","Life Ladder","score","2018","4.41572952270508"
"Mali","Log GDP per capita","score","2018","7.62742805480957"
"Mali","Social support","score","2018","0.691859066486359"
"Mali","Healthy life expectancy at birth","years","2018","51.7000007629395"
"Mali","Freedom to make life choices","score","2018","0.737204551696777"
"Mali","Generosity","score","2018","-0.0318885557353497"
"Mali","Perceptions of corruption","score","2018","0.793091416358948"
"Mali","Positive affect","score","2018","0.770017266273499"
"Mali","Negative affect","score","2018","0.369648188352585"
"Mali","Confidence in national government","score","2018","0.510795414447784"
"Mali","Standard deviation of ladder by country-year","score","2018","2.63104462623596"
"Mali","Standard deviation/Mean of ladder by country-year","score","2018","0.595834672451019"
"Mali","GINI index (World Bank estimate), average 2000-16","score","2018","0.372666666666667"
"Mali","gini of household income reported in Gallup, by wp5-year","score","2018","0.598786890506744"
"Mali","Most people can be trusted, WVS round 2005-2009","score","2018","0.171557560563087"
"Malta","Happiness Score","Scale, 0=Low ; 10=High","2018","6.72559976577759"
"Malta","Dystopia (1.88) + residual","score","2018","1.8163161277771"
"Malta","Whisker-high","score","2018","6.80955648422241"
"Malta","Whisker-low","score","2018","6.64164304733276"
"Malta","GDP per capita","score","2018","1.29994106292725"
"Malta","Social support","score","2018","1.51968908309937"
"Malta","Healthy life expectancy","score","2018","0.999311447143555"
"Malta","Freedom to make life choices","score","2018","0.564293742179871"
"Malta","Generosity","score","2018","0.3753362596035"
"Malta","Perceptions of corruption","score","2018","0.150721609592438"
"Malta","Life Ladder","score","2018","6.90971088409424"
"Malta","Social support","score","2018","0.931541502475739"
"Malta","Healthy life expectancy at birth","years","2018","72.1999969482422"
"Malta","Freedom to make life choices","score","2018","0.927340686321259"
"Malta","Perceptions of corruption","score","2018","0.595199882984161"
"Malta","Positive affect","score","2018","0.721224427223206"
"Malta","Negative affect","score","2018","0.295698791742325"
"Malta","Confidence in national government","score","2018","0.757713675498962"
"Malta","Standard deviation of ladder by country-year","score","2018","1.81986021995544"
"Malta","Standard deviation/Mean of ladder by country-year","score","2018","0.26337718963623"
"Malta","GINI index (World Bank estimate), average 2000-16","score","2018","0.2911"
"Malta","gini of household income reported in Gallup, by wp5-year","score","2018","0.385406851768494"
"Mauritania","Happiness Score","Scale, 0=Low ; 10=High","2018","4.49030017852783"
"Mauritania","Dystopia (1.88) + residual","score","2018","2.00517535209656"
"Mauritania","Whisker-high","score","2018","4.59134340286255"
"Mauritania","Whisker-low","score","2018","4.38925695419312"
"Mauritania","GDP per capita","score","2018","0.569634616374969"
"Mauritania","Social support","score","2018","1.16722166538239"
"Mauritania","Healthy life expectancy","score","2018","0.488745421171188"
"Mauritania","Freedom to make life choices","score","2018","0.0657752677798271"
"Mauritania","Generosity","score","2018","0.105584152042866"
"Mauritania","Perceptions of corruption","score","2018","0.0881556496024132"
"Mauritania","Life Ladder","score","2018","4.31361532211304"
"Mauritania","Log GDP per capita","score","2018","8.19654941558838"
"Mauritania","Social support","score","2018","0.801595509052277"
"Mauritania","Healthy life expectancy at birth","years","2018","57"
"Mauritania","Freedom to make life choices","score","2018","0.466888546943665"
"Mauritania","Generosity","score","2018","-0.0954514518380165"
"Mauritania","Perceptions of corruption","score","2018","0.710529267787933"
"Mauritania","Positive affect","score","2018","0.663382470607758"
"Mauritania","Negative affect","score","2018","0.275557994842529"
"Mauritania","Confidence in national government","score","2018","0.258394151926041"
"Mauritania","Standard deviation of ladder by country-year","score","2018","2.11999654769897"
"Mauritania","Standard deviation/Mean of ladder by country-year","score","2018","0.491466283798218"
"Mauritania","GINI index (World Bank estimate), average 2000-16","score","2018","0.36875"
"Mauritius","Happiness Score","Scale, 0=Low ; 10=High","2018","5.88819980621338"
"Mauritius","Dystopia (1.88) + residual","score","2018","1.79536056518555"
"Mauritius","Whisker-high","score","2018","5.99120616912842"
"Mauritius","Whisker-low","score","2018","5.78519344329834"
"Mauritius","GDP per capita","score","2018","1.11982369422913"
"Mauritius","Social support","score","2018","1.40166127681732"
"Mauritius","Healthy life expectancy","score","2018","0.798438787460327"
"Mauritius","Freedom to make life choices","score","2018","0.498120784759521"
"Mauritius","Generosity","score","2018","0.215302407741547"
"Mauritius","Perceptions of corruption","score","2018","0.0595291666686535"
"Mauritius","Life Ladder","score","2018","5.88174057006836"
"Mauritius","Log GDP per capita","score","2018","9.95644760131836"
"Mauritius","Social support","score","2018","0.908841550350189"
"Mauritius","Healthy life expectancy at birth","years","2018","66.4000015258789"
"Mauritius","Freedom to make life choices","score","2018","0.866928100585938"
"Mauritius","Generosity","score","2018","-0.082134947180748"
"Mauritius","Perceptions of corruption","score","2018","0.785249710083008"
"Mauritius","Positive affect","score","2018","0.773951649665833"
"Mauritius","Negative affect","score","2018","0.157993257045746"
"Mauritius","Confidence in national government","score","2018","0.619251132011414"
"Mauritius","Standard deviation of ladder by country-year","score","2018","2.55725836753845"
"Mauritius","Standard deviation/Mean of ladder by country-year","score","2018","0.434779196977615"
"Mauritius","GINI index (World Bank estimate), average 2000-16","score","2018","0.3575"
"Mauritius","gini of household income reported in Gallup, by wp5-year","score","2018","0.432353794574738"
"Mexico","Happiness Score","Scale, 0=Low ; 10=High","2018","6.59450006484985"
"Mexico","Dystopia (1.88) + residual","score","2018","2.76119804382324"
"Mexico","Whisker-high","score","2018","6.68673706054688"
"Mexico","Whisker-low","score","2018","6.50226306915283"
"Mexico","GDP per capita","score","2018","1.0697900056839"
"Mexico","Social support","score","2018","1.32307577133179"
"Mexico","Healthy life expectancy","score","2018","0.861113786697388"
"Mexico","Freedom to make life choices","score","2018","0.433117806911469"
"Mexico","Generosity","score","2018","0.0735447332262993"
"Mexico","Perceptions of corruption","score","2018","0.0727071315050125"
"Mexico","Life Ladder","score","2018","6.54957866668701"
"Mexico","Log GDP per capita","score","2018","9.76991939544678"
"Mexico","Social support","score","2018","0.858068883419037"
"Mexico","Healthy life expectancy at birth","years","2018","68.3000030517578"
"Mexico","Freedom to make life choices","score","2018","0.816200494766235"
"Mexico","Generosity","score","2018","-0.181818425655365"
"Mexico","Perceptions of corruption","score","2018","0.808638095855713"
"Mexico","Positive affect","score","2018","0.881713449954987"
"Mexico","Negative affect","score","2018","0.213254362344742"
"Mexico","Confidence in national government","score","2018","0.294568479061127"
"Mexico","Standard deviation of ladder by country-year","score","2018","2.32632994651794"
"Mexico","Standard deviation/Mean of ladder by country-year","score","2018","0.355187714099884"
"Mexico","GINI index (World Bank estimate), average 2000-16","score","2018","0.4698"
"Mexico","gini of household income reported in Gallup, by wp5-year","score","2018","0.456424832344055"
"Mexico","Most people can be trusted, WVS round 1981-1984","score","2018","0.176534801721573"
"Mexico","Most people can be trusted, WVS round 1989-1993","score","2018","0.305610567331314"
"Mexico","Most people can be trusted, WVS round 1994-1998","score","2018","0.294242173433304"
"Mexico","Most people can be trusted, WVS round 1999-2004","score","2018","0.207957416772842"
"Mexico","Most people can be trusted, WVS round 2005-2009","score","2018","0.154983922839165"
"Mexico","Most people can be trusted, WVS round 2010-2014","score","2018","0.124062031507492"
"Moldova","Happiness Score","Scale, 0=Low ; 10=High","2018","5.52850008010864"
"Moldova","Dystopia (1.88) + residual","score","2018","2.35000920295715"
"Moldova","Whisker-high","score","2018","5.60443162918091"
"Moldova","Whisker-low","score","2018","5.45256853103638"
"Moldova","GDP per capita","score","2018","0.685384273529053"
"Moldova","Social support","score","2018","1.32799196243286"
"Moldova","Healthy life expectancy","score","2018","0.739263892173767"
"Moldova","Freedom to make life choices","score","2018","0.245268017053604"
"Moldova","Generosity","score","2018","0.180546551942825"
"Moldova","Perceptions of corruption","score","2018","0"
"Moldova","Life Ladder","score","2018","5.6822772026062"
"Moldova","Log GDP per capita","score","2018","8.59237670898438"
"Moldova","Social support","score","2018","0.892079889774323"
"Moldova","Healthy life expectancy at birth","years","2018","65"
"Moldova","Freedom to make life choices","score","2018","0.823824346065521"
"Moldova","Generosity","score","2018","-0.0336773544549942"
"Moldova","Perceptions of corruption","score","2018","0.928719878196716"
"Moldova","Positive affect","score","2018","0.581714630126953"
"Moldova","Negative affect","score","2018","0.270072460174561"
"Moldova","Confidence in national government","score","2018","0.237631857395172"
"Moldova","Standard deviation of ladder by country-year","score","2018","2.03444123268127"
"Moldova","Standard deviation/Mean of ladder by country-year","score","2018","0.358032733201981"
"Moldova","GINI index (World Bank estimate), average 2000-16","score","2018","0.326058823529412"
"Moldova","gini of household income reported in Gallup, by wp5-year","score","2018","0.400689601898193"
"Moldova","Most people can be trusted, WVS round 1994-1998","score","2018","0.218495935201645"
"Moldova","Most people can be trusted, WVS round 1999-2004","score","2018","0.14135704934597"
"Moldova","Most people can be trusted, WVS round 2005-2009","score","2018","0.175908222794533"
"Mongolia","Happiness Score","Scale, 0=Low ; 10=High","2018","5.28539991378784"
"Mongolia","Dystopia (1.88) + residual","score","2018","1.55046010017395"
"Mongolia","Whisker-high","score","2018","5.36242771148682"
"Mongolia","Whisker-low","score","2018","5.20837211608887"
"Mongolia","GDP per capita","score","2018","0.947823762893677"
"Mongolia","Social support","score","2018","1.53063821792603"
"Mongolia","Healthy life expectancy","score","2018","0.666763842105865"
"Mongolia","Freedom to make life choices","score","2018","0.316532462835312"
"Mongolia","Generosity","score","2018","0.235220834612846"
"Mongolia","Perceptions of corruption","score","2018","0.0379663817584515"
"Mongolia","Life Ladder","score","2018","5.46462297439575"
"Mongolia","Log GDP per capita","score","2018","9.41570281982422"
"Mongolia","Social support","score","2018","0.941514134407043"
"Mongolia","Healthy life expectancy at birth","years","2018","62.2999992370605"
"Mongolia","Freedom to make life choices","score","2018","0.695546805858612"
"Mongolia","Generosity","score","2018","0.040724154561758"
"Mongolia","Perceptions of corruption","score","2018","0.848502218723297"
"Mongolia","Positive affect","score","2018","0.654125034809113"
"Mongolia","Negative affect","score","2018","0.191890299320221"
"Mongolia","Confidence in national government","score","2018","0.270371317863464"
"Mongolia","Standard deviation of ladder by country-year","score","2018","2.01012444496155"
"Mongolia","Standard deviation/Mean of ladder by country-year","score","2018","0.367843210697174"
"Mongolia","GINI index (World Bank estimate), average 2000-16","score","2018","0.334"
"Mongolia","gini of household income reported in Gallup, by wp5-year","score","2018","0.364350020885468"
"Montenegro","Happiness Score","Scale, 0=Low ; 10=High","2018","5.52290010452271"
"Montenegro","Dystopia (1.88) + residual","score","2018","1.82155990600586"
"Montenegro","Whisker-high","score","2018","5.62059450149536"
"Montenegro","Whisker-low","score","2018","5.42520570755005"
"Montenegro","GDP per capita","score","2018","1.05055344104767"
"Montenegro","Social support","score","2018","1.36071908473969"
"Montenegro","Healthy life expectancy","score","2018","0.870898544788361"
"Montenegro","Freedom to make life choices","score","2018","0.196936681866646"
"Montenegro","Generosity","score","2018","0.142251536250114"
"Montenegro","Perceptions of corruption","score","2018","0.0799532681703568"
"Montenegro","Life Ladder","score","2018","5.6501898765564"
"Montenegro","Log GDP per capita","score","2018","9.73295497894287"
"Montenegro","Social support","score","2018","0.85597962141037"
"Montenegro","Healthy life expectancy at birth","years","2018","68.5"
"Montenegro","Freedom to make life choices","score","2018","0.626431286334991"
"Montenegro","Generosity","score","2018","-0.0486967600882053"
"Montenegro","Perceptions of corruption","score","2018","0.768922507762909"
"Montenegro","Positive affect","score","2018","0.589933156967163"
"Montenegro","Negative affect","score","2018","0.354935258626938"
"Montenegro","Confidence in national government","score","2018","0.39849916100502"
"Montenegro","Standard deviation of ladder by country-year","score","2018","2.27036285400391"
"Montenegro","Standard deviation/Mean of ladder by country-year","score","2018","0.401820629835129"
"Montenegro","GINI index (World Bank estimate), average 2000-16","score","2018","0.3094"
"Montenegro","gini of household income reported in Gallup, by wp5-year","score","2018","0.406528621912003"
"Montenegro","Most people can be trusted, WVS round 1994-1998","score","2018","0.304166674613953"
"Montenegro","Most people can be trusted, WVS round 1999-2004","score","2018","0.329245269298553"
"Morocco","Happiness Score","Scale, 0=Low ; 10=High","2018","5.20809984207153"
"Morocco","Dystopia (1.88) + residual","score","2018","2.31398749351501"
"Morocco","Whisker-high","score","2018","5.30840539932251"
"Morocco","Whisker-low","score","2018","5.10779428482056"
"Morocco","GDP per capita","score","2018","0.801193356513977"
"Morocco","Social support","score","2018","0.782005310058594"
"Morocco","Healthy life expectancy","score","2018","0.781668484210968"
"Morocco","Freedom to make life choices","score","2018","0.417605668306351"
"Morocco","Generosity","score","2018","0.0356006994843483"
"Morocco","Perceptions of corruption","score","2018","0.0760845541954041"
"Morocco","Life Ladder","score","2018","4.89679193496704"
"Morocco","Log GDP per capita","score","2018","8.93739795684814"
"Morocco","Social support","score","2018","0.553759753704071"
"Morocco","Healthy life expectancy at birth","years","2018","65.9000015258789"
"Morocco","Freedom to make life choices","score","2018","0.773180425167084"
"Morocco","Generosity","score","2018","-0.245612621307373"
"Morocco","Perceptions of corruption","score","2018","0.84317272901535"
"Morocco","Positive affect","score","2018","0.638049185276031"
"Morocco","Negative affect","score","2018","0.415981560945511"
"Morocco","Standard deviation of ladder by country-year","score","2018","2.71051120758057"
"Morocco","Standard deviation/Mean of ladder by country-year","score","2018","0.55352795124054"
"Morocco","GINI index (World Bank estimate), average 2000-16","score","2018","0.402666666666667"
"Morocco","gini of household income reported in Gallup, by wp5-year","score","2018","0.54310667514801"
"Morocco","Most people can be trusted, WVS round 1999-2004","score","2018","0.230289399623871"
"Morocco","Most people can be trusted, WVS round 2005-2009","score","2018","0.129991501569748"
"Morocco","Most people can be trusted, WVS round 2010-2014","score","2018","0.124474346637726"
"Mozambique","Happiness Score","Scale, 0=Low ; 10=High","2018","4.46619987487793"
"Mozambique","Dystopia (1.88) + residual","score","2018","2.05793476104736"
"Mozambique","Whisker-high","score","2018","4.64230155944824"
"Mozambique","Whisker-low","score","2018","4.29009819030762"
"Mozambique","GDP per capita","score","2018","0.203644618391991"
"Mozambique","Social support","score","2018","0.985662162303925"
"Mozambique","Healthy life expectancy","score","2018","0.390126705169678"
"Mozambique","Freedom to make life choices","score","2018","0.493750035762787"
"Mozambique","Generosity","score","2018","0.197348609566689"
"Mozambique","Perceptions of corruption","score","2018","0.137761548161507"
"Mozambique","Life Ladder","score","2018","4.65371370315552"
"Mozambique","Log GDP per capita","score","2018","7.03937768936157"
"Mozambique","Social support","score","2018","0.738480448722839"
"Mozambique","Healthy life expectancy at birth","years","2018","54.2000007629395"
"Mozambique","Freedom to make life choices","score","2018","0.896621584892273"
"Mozambique","Generosity","score","2018","0.0535916313529015"
"Mozambique","Perceptions of corruption","score","2018","0.69122040271759"
"Mozambique","Positive affect","score","2018","0.639639556407928"
"Mozambique","Negative affect","score","2018","0.397278726100922"
"Mozambique","Confidence in national government","score","2018","0.832037925720215"
"Mozambique","Standard deviation of ladder by country-year","score","2018","3.3264319896698"
"Mozambique","Standard deviation/Mean of ladder by country-year","score","2018","0.714790880680084"
"Mozambique","GINI index (World Bank estimate), average 2000-16","score","2018","0.488666666666667"
"Mozambique","gini of household income reported in Gallup, by wp5-year","score","2018","0.784366607666016"
"Myanmar","Happiness Score","Scale, 0=Low ; 10=High","2018","4.36040019989014"
"Myanmar","Dystopia (1.88) + residual","score","2018","0.651904344558716"
"Myanmar","Whisker-high","score","2018","4.44207000732422"
"Myanmar","Whisker-low","score","2018","4.27873039245605"
"Myanmar","GDP per capita","score","2018","0.709860146045685"
"Myanmar","Social support","score","2018","1.1805499792099"
"Myanmar","Healthy life expectancy","score","2018","0.554679691791534"
"Myanmar","Freedom to make life choices","score","2018","0.525412976741791"
"Myanmar","Generosity","score","2018","0.56582498550415"
"Myanmar","Perceptions of corruption","score","2018","0.172200098633766"
"Myanmar","Life Ladder","score","2018","4.4106330871582"
"Myanmar","Log GDP per capita","score","2018","8.68523216247559"
"Myanmar","Social support","score","2018","0.773825943470001"
"Myanmar","Healthy life expectancy at birth","years","2018","59"
"Myanmar","Freedom to make life choices","score","2018","0.906110823154449"
"Myanmar","Generosity","score","2018","0.469964563846588"
"Myanmar","Perceptions of corruption","score","2018","0.64672589302063"
"Myanmar","Positive affect","score","2018","0.776950597763062"
"Myanmar","Negative affect","score","2018","0.300140351057053"
"Myanmar","Confidence in national government","score","2018","0.878752648830414"
"Myanmar","Standard deviation of ladder by country-year","score","2018","2.28704071044922"
"Myanmar","Standard deviation/Mean of ladder by country-year","score","2018","0.518528878688812"
"Myanmar","GINI index (World Bank estimate), average 2000-16","score","2018","0.381"
"Myanmar","gini of household income reported in Gallup, by wp5-year","score","2018","0.424045383930206"
"Namibia","Happiness Score","Scale, 0=Low ; 10=High","2018","4.63920021057129"
"Namibia","Dystopia (1.88) + residual","score","2018","1.44324326515198"
"Namibia","Whisker-high","score","2018","4.77717161178589"
"Namibia","Whisker-low","score","2018","4.50122880935669"
"Namibia","GDP per capita","score","2018","0.878536760807037"
"Namibia","Social support","score","2018","1.31279563903809"
"Namibia","Healthy life expectancy","score","2018","0.477468967437744"
"Namibia","Freedom to make life choices","score","2018","0.40089476108551"
"Namibia","Generosity","score","2018","0.0700635835528374"
"Namibia","Perceptions of corruption","score","2018","0.0562214963138103"
"Namibia","Life Ladder","score","2018","4.83408784866333"
"Namibia","Log GDP per capita","score","2018","9.15621376037598"
"Namibia","Social support","score","2018","0.864214777946472"
"Namibia","Healthy life expectancy at birth","years","2018","56.5"
"Namibia","Freedom to make life choices","score","2018","0.753904759883881"
"Namibia","Generosity","score","2018","-0.175729155540466"
"Namibia","Perceptions of corruption","score","2018","0.845942497253418"
"Namibia","Positive affect","score","2018","0.739386975765228"
"Namibia","Negative affect","score","2018","0.240249082446098"
"Namibia","Confidence in national government","score","2018","0.624467790126801"
"Namibia","Standard deviation of ladder by country-year","score","2018","2.10193753242493"
"Namibia","Standard deviation/Mean of ladder by country-year","score","2018","0.434815764427185"
"Namibia","GINI index (World Bank estimate), average 2000-16","score","2018","0.611333333333333"
"Namibia","gini of household income reported in Gallup, by wp5-year","score","2018","0.771211087703705"
"Nepal","Happiness Score","Scale, 0=Low ; 10=High","2018","4.91270017623901"
"Nepal","Dystopia (1.88) + residual","score","2018","1.75111222267151"
"Nepal","Whisker-high","score","2018","5.03108263015747"
"Nepal","Whisker-low","score","2018","4.79431772232056"
"Nepal","GDP per capita","score","2018","0.44560432434082"
"Nepal","Social support","score","2018","1.22556686401367"
"Nepal","Healthy life expectancy","score","2018","0.677342176437378"
"Nepal","Freedom to make life choices","score","2018","0.439294576644897"
"Nepal","Generosity","score","2018","0.284695148468018"
"Nepal","Perceptions of corruption","score","2018","0.0891281962394714"
"Nepal","Life Ladder","score","2018","4.9100866317749"
"Nepal","Log GDP per capita","score","2018","7.85100746154785"
"Nepal","Social support","score","2018","0.768335521221161"
"Nepal","Healthy life expectancy at birth","years","2018","63.5"
"Nepal","Freedom to make life choices","score","2018","0.770093679428101"
"Nepal","Generosity","score","2018","0.132780745625496"
"Nepal","Perceptions of corruption","score","2018","0.741752803325653"
"Nepal","Positive affect","score","2018","0.536977708339691"
"Nepal","Negative affect","score","2018","0.386792421340942"
"Nepal","Confidence in national government","score","2018","0.648398160934448"
"Nepal","Standard deviation of ladder by country-year","score","2018","3.04015445709229"
"Nepal","Standard deviation/Mean of ladder by country-year","score","2018","0.619165122509003"
"Nepal","GINI index (World Bank estimate), average 2000-16","score","2018","0.383"
"Nepal","gini of household income reported in Gallup, by wp5-year","score","2018","0.497896462678909"
"Netherlands","Happiness Score","Scale, 0=Low ; 10=High","2018","7.48759984970093"
"Netherlands","Dystopia (1.88) + residual","score","2018","2.39289474487305"
"Netherlands","Whisker-high","score","2018","7.54209804534912"
"Netherlands","Whisker-low","score","2018","7.43310165405273"
"Netherlands","GDP per capita","score","2018","1.39602041244507"
"Netherlands","Social support","score","2018","1.52190339565277"
"Netherlands","Healthy life expectancy","score","2018","0.999313712120056"
"Netherlands","Freedom to make life choices","score","2018","0.557075202465057"
"Netherlands","Generosity","score","2018","0.322439581155777"
"Netherlands","Perceptions of corruption","score","2018","0.297978073358536"
"Netherlands","Life Ladder","score","2018","7.4630970954895"
"Netherlands","Log GDP per capita","score","2018","10.8092041015625"
"Netherlands","Social support","score","2018","0.939443171024323"
"Netherlands","Healthy life expectancy at birth","years","2018","72.3000030517578"
"Netherlands","Freedom to make life choices","score","2018","0.919985175132751"
"Netherlands","Generosity","score","2018","0.155536487698555"
"Netherlands","Perceptions of corruption","score","2018","0.37055778503418"
"Netherlands","Positive affect","score","2018","0.861976623535156"
"Netherlands","Negative affect","score","2018","0.204794183373451"
"Netherlands","Confidence in national government","score","2018","0.656541049480438"
"Netherlands","Standard deviation of ladder by country-year","score","2018","1.23473262786865"
"Netherlands","Standard deviation/Mean of ladder by country-year","score","2018","0.165445074439049"
"Netherlands","GINI index (World Bank estimate), average 2000-16","score","2018","0.286333333333333"
"Netherlands","gini of household income reported in Gallup, by wp5-year","score","2018","0.467997848987579"
"Netherlands","Most people can be trusted, WVS round 2005-2009","score","2018","0.435723453760147"
"Netherlands","Most people can be trusted, WVS round 2010-2014","score","2018","0.661756992340088"
"New Zealand","Happiness Score","Scale, 0=Low ; 10=High","2018","7.30749988555908"
"New Zealand","Dystopia (1.88) + residual","score","2018","2.12679147720337"
"New Zealand","Whisker-high","score","2018","7.38289213180542"
"New Zealand","Whisker-low","score","2018","7.23210763931274"
"New Zealand","GDP per capita","score","2018","1.30258631706238"
"New Zealand","Social support","score","2018","1.55723392963409"
"New Zealand","Healthy life expectancy","score","2018","1.02563524246216"
"New Zealand","Freedom to make life choices","score","2018","0.585146486759186"
"New Zealand","Generosity","score","2018","0.329842686653137"
"New Zealand","Perceptions of corruption","score","2018","0.380280941724777"
"New Zealand","Life Ladder","score","2018","7.370285987854"
"New Zealand","Log GDP per capita","score","2018","10.5014772415161"
"New Zealand","Social support","score","2018","0.953862726688385"
"New Zealand","Healthy life expectancy at birth","years","2018","73.1999969482422"
"New Zealand","Freedom to make life choices","score","2018","0.949300169944763"
"New Zealand","Generosity","score","2018","0.116750031709671"
"New Zealand","Perceptions of corruption","score","2018","0.206580221652985"
"New Zealand","Positive affect","score","2018","0.845362603664398"
"New Zealand","Negative affect","score","2018","0.167951449751854"
"New Zealand","Confidence in national government","score","2018","0.642461240291595"
"New Zealand","Standard deviation of ladder by country-year","score","2018","1.56991600990295"
"New Zealand","Standard deviation/Mean of ladder by country-year","score","2018","0.213006123900414"
"New Zealand","gini of household income reported in Gallup, by wp5-year","score","2018","0.388641357421875"
"New Zealand","Most people can be trusted, WVS round 1994-1998","score","2018","0.483870953321457"
"New Zealand","Most people can be trusted, WVS round 2005-2009","score","2018","0.511602222919464"
"New Zealand","Most people can be trusted, WVS round 2010-2014","score","2018","0.562273263931274"
"Nicaragua","Happiness Score","Scale, 0=Low ; 10=High","2018","6.10500001907349"
"Nicaragua","Dystopia (1.88) + residual","score","2018","2.4903507232666"
"Nicaragua","Whisker-high","score","2018","6.21845817565918"
"Nicaragua","Whisker-low","score","2018","5.99154186248779"
"Nicaragua","GDP per capita","score","2018","0.693882524967194"
"Nicaragua","Social support","score","2018","1.32452893257141"
"Nicaragua","Healthy life expectancy","score","2018","0.834705114364624"
"Nicaragua","Freedom to make life choices","score","2018","0.434626191854477"
"Nicaragua","Generosity","score","2018","0.199506402015686"
"Nicaragua","Perceptions of corruption","score","2018","0.127381056547165"
"Nicaragua","Life Ladder","score","2018","5.8189525604248"
"Nicaragua","Log GDP per capita","score","2018","8.61451244354248"
"Nicaragua","Social support","score","2018","0.854276537895203"
"Nicaragua","Healthy life expectancy at birth","years","2018","67.5"
"Nicaragua","Freedom to make life choices","score","2018","0.79705685377121"
"Nicaragua","Generosity","score","2018","0.00283000874333084"
"Nicaragua","Perceptions of corruption","score","2018","0.712824761867523"
